-0.018066682	-0.007595431	0.009157348	0.04669894	0.03910098	-0.023054136	-0.020293498	-0.022559214	0.0068323836	0.041029323	-0.044014096	0.042814735	0.0356933	0.026240256	0.017237868	0.023308467	0.033775616	-0.04350809	-0.01101432	-0.024876058	0.043485407	-0.020510256	-0.018520344	-0.039556205	0.026391748	-0.016409457	0.013879601	-0.039667822	0.022819925	-0.044355523	-0.015466608	-0.03706317	-0.029922962	0.03146788	0.04848114	-0.001219701	-0.020445598	0.008040179	-0.042326726	-0.018061329	0.010092307	0.0020282753	-0.01911589	0.030875687	0.0013674982	0.01572049	0.011741139	-0.007415928	-0.02653606	0.020957258	-0.028629458	0.028682675	0.0421999	-0.0032156706	0.04064179	0.018140975	-0.03388381	0.0375798	0.042167988	-0.017312407	-0.011485469	-0.023459924	-0.011582743	-0.009287916	0.03260411	0.04407129	0.048758376	0.017692614	-0.037578166	0.041485537	0.0027710423	0.016945247	-0.035149418	0.0051326975	-0.02480179	-0.010610271	0.043333042	0.035179067	-0.048437048	-0.04229298	-0.04977652	-0.0009963401	0.011642255	0.020765688	0.037689593	0.015689436	0.025959518	0.017971601	0.043949913	-0.0022775903	-0.039505683	-0.040199805	-0.045602597	-0.017866302	0.020908926	0.048573267	0.034498814	0.03469673	0.03227302	0.01519027	0.038913038	0.009673893	0.035324935	0.0024277344	-0.043505765	-0.025869811	0.023512546	0.03442571	-0.010736346	0.04502279	-0.0037098154	0.03357989	-0.014371812	0.036612485	0.023323271	0.04076736	0.026145015	-0.049540937	0.007066082	0.0043485537	0.029620085	-0.047513057	0.046295825	-0.016974352	0.03589456	-0.011954438	0.046068218	0.04386461
-0.010891475	0.03912494	-0.024706472	-0.0074571855	0.022012863	-0.049593043	0.00027358532	0.04876567	-0.016014956	0.031766858	0.045192245	-0.027007831	0.028660726	0.028633144	-0.027425969	-0.030954396	0.0094983205	-0.040164042	-0.02320143	-0.03263091	-0.012958966	-0.025457466	0.018352237	0.042457964	-0.031164324	0.048235703	0.03365955	-0.043954372	0.020563494	-0.006562017	0.025153447	-0.041480444	0.014608014	-0.04459312	-0.046493888	0.03399649	-0.047593903	0.04140539	0.0138920285	0.02364922	-0.027842486	-0.024416482	0.032471094	0.013170492	-0.026581502	-0.0027650371	-0.01346004	0.03658477	0.00018317625	-0.04162713	0.048709463	-0.024100006	0.006375503	-0.019257952	0.0070900097	-0.02538917	0.02708919	0.008654367	0.04259673	0.04340985	-0.044969704	-0.034777902	-0.0029876456	0.0087427385	0.028713789	-0.0016533844	-0.029317236	-0.001192309	-0.008524321	0.0137818195	-0.03709638	-0.002477456	-0.017696094	-0.031182086	-0.001038827	-0.019018412	0.02556013	0.04351474	0.016500738	0.046077643	-0.041976344	-0.041499864	-0.033439495	0.025162745	0.04316661	-0.016790342	-0.016858675	-0.009400845	0.024413113	-0.04413222	-0.04987402	0.03275806	0.03936434	0.04042175	0.019400861	0.03165115	-0.049875166	-0.039542686	0.03026465	0.0394235	-0.043145444	-0.01814698	-0.00024372339	0.01684754	-0.011327278	-0.036575187	-0.038781308	-0.0067032203	0.035051513	0.002103638	-0.001649797	0.00907458	-0.03868282	-0.00749911	-0.0355893	0.018199217	-0.019256962	0.04252361	-0.03624531	1.4163554e-05	0.04271804	-0.011101615	-0.017269194	-0.04498228	-0.026219333	0.015205774	-0.0020430088	-0.035132766
-0.0347384	0.029423539	0.020441864	0.039481964	0.01470441	-0.040670574	0.030827496	-0.0068649165	0.019820523	0.031446043	-0.04180453	-0.03008473	-0.02397908	-0.031103408	0.022901345	0.047958996	-0.018178128	0.022409353	-0.04468689	0.012126587	0.046398353	-0.018770207	0.024786856	0.048735153	-0.007589221	-0.048035752	-0.044141926	-0.0019577853	-0.047702014	0.0018148795	-0.045942392	-0.0145661235	0.02116299	0.042287517	-0.02466935	0.023675982	0.03809463	-0.037929047	-0.04548968	0.032578353	-0.016205538	-0.013219357	-0.037640024	-0.024036253	-0.007212542	-0.0047326684	0.03565835	0.04274043	-0.010558974	-0.025318265	0.012330662	-0.04294783	0.027773086	0.034618262	-0.04740548	-0.045075085	-0.02947247	-0.04922396	0.021031369	0.035981026	-0.007911336	-0.031320788	0.0082883835	0.0327099	0.03615472	0.032501224	0.005421497	-0.04130385	-0.027604653	-0.045906402	-0.018909289	0.022982959	0.022379104	0.028190088	-0.013179969	0.009453427	-0.04249376	0.0031268224	0.02649803	-0.04720826	-0.042381097	0.035053436	0.042243768	0.030253615	0.03955699	-0.04826484	-0.019977618	0.017967556	0.03528693	-0.0046615712	0.04030719	-0.03800478	-0.04703629	0.04332078	0.03033432	-0.02588184	-0.0034719221	-0.037014853	0.0068608746	-0.026502907	-0.018671729	0.03880768	0.02921692	-0.033821963	-0.04938505	-0.026184952	0.0082194805	0.020875942	-0.038062084	0.04905751	0.009398498	-0.031179095	0.045305457	0.038646054	0.017300118	-0.034881853	0.0011878125	0.002152156	-0.0031921752	-0.014548112	0.007542599	0.01676016	-0.006102551	-0.015696038	-0.027319122	-0.0059756413	-0.018173993	0.04003446
0.028256606	-0.03903525	0.008473944	0.01814932	0.004901003	0.029158983	-0.033822656	-0.029460764	-0.012415387	-0.0013898611	0.042735364	-0.019572735	0.029487181	0.035156015	0.046981502	0.026859771	-0.018574573	0.014417376	-0.045865227	0.008462645	0.0111039765	0.007153474	0.027924094	-0.028628482	0.009522509	-0.03232409	0.021998335	0.04404528	-0.044129875	-0.0111684315	-0.049618162	0.025114182	-0.013401352	0.021686163	-0.032874513	0.011894226	-0.038616944	0.013791833	-0.015348136	-0.021804929	-0.025741016	0.036644224	0.04391296	0.03610566	-0.030552303	-0.020275641	0.0014596805	-0.045183208	-0.038639236	-0.040002383	0.04763862	0.0045334585	0.04955213	-0.0046828166	0.012193285	-0.043248404	2.868101e-05	-0.011146735	-0.03357488	-0.004680477	0.0332405	-0.03470378	0.000500869	0.02579892	0.0439117	0.011321366	-0.03463813	0.003343571	0.026431803	0.014786009	-0.0016357526	0.048709605	-0.007397998	-0.0198537	0.044367436	0.040407192	0.0044410825	0.018864904	0.040191654	-0.0011915937	-0.018060636	0.0044642575	0.04114559	-0.016306795	-0.016128577	0.0143672265	-0.039278805	-0.011506833	0.0095072165	0.014365327	0.03099208	0.026288424	-0.036528885	0.044334207	-0.031301975	0.029647958	-0.041957296	-0.0052113757	0.019556228	0.032053176	-0.036694992	0.022938583	-0.010878481	-0.009595133	0.020708513	-0.049718667	-0.0036874302	0.010448515	-0.032099485	0.03803077	-0.018223166	0.006077636	-0.012414742	-0.002199065	0.023856174	-0.025655556	-0.017790806	-0.048033215	0.010711096	-0.03427861	-0.0289276	0.023836795	0.010358859	0.040077616	0.016105656	0.0377005	-0.010241747	-0.037501514
0.0077121146	0.029172134	0.0021690242	0.023456108	-0.023976827	0.02429444	0.028069641	-0.002090156	-0.042724323	0.025542464	-0.032525554	0.0006185658	0.03041679	0.016034376	0.011255909	-0.046742976	0.048104037	0.028529968	0.033186365	-0.0017296448	0.045782123	-0.009603571	-0.033916045	0.017824803	0.018554714	-0.025940884	-0.026435196	-0.0006305799	0.024354551	0.042180073	0.039472852	-0.028816903	-0.026082266	-0.016264297	0.018968854	-0.04175855	0.025545243	0.023609947	-0.009797275	-0.016473316	0.0019577034	0.026896957	0.028987754	0.002350103	0.01572356	0.03328151	0.006969489	0.0131238215	0.02317344	0.031143833	-0.007134568	0.021646347	-0.030330086	-0.046554446	-0.003446877	0.027184118	0.0137449615	-0.0037629008	-0.031239582	0.010177601	-0.026329339	0.02905332	0.03258698	0.005130887	-0.010031354	-0.028559817	0.018548105	0.002982892	-0.01571796	0.032950465	0.005672347	-0.045123756	0.031658616	-0.04249853	0.0014369115	-0.012837291	-0.03474201	-0.008500028	-0.014492225	0.0027406923	0.043231163	0.007392954	0.00660361	0.0196612	-0.0019562617	0.018306028	-0.012463845	0.03662208	-0.034775436	0.045447003	0.012101054	-0.016368855	0.010282062	0.041773092	0.0045332313	0.023537982	0.001250647	0.049069855	-0.010700583	0.02415767	0.015494499	0.048129205	0.025175843	-0.03782047	-0.047594965	0.038131524	-0.025293207	-0.015722979	-0.010522474	0.029896867	0.036931705	-0.034668885	-0.019053949	-0.0255592	0.04067583	-0.049699258	0.03945056	0.02591646	0.032965217	-0.021844758	-0.048400845	0.009469591	0.04946785	0.008110214	-0.0032581314	0.00085519627	0.017359022	0.027562704
0.00900463	-0.029182935	0.034425784	-0.024944771	-0.03060416	0.008873679	-0.01910665	0.005028654	0.033389617	-0.0051899552	-0.035043955	0.028839957	-0.014698088	-0.035653315	0.037722956	-0.0045154206	-0.0129218325	0.014994275	0.041902427	-0.040614188	-0.010272037	0.039857242	-0.02961762	0.0466224	0.028477442	0.042164717	0.015927944	-0.01778699	-0.0074518546	-0.015405107	-0.015141107	-0.047758568	0.0021904334	-0.028981661	0.016884629	-0.0007106438	0.03490294	-0.02816751	0.04919884	0.030393187	-0.032752536	-0.012141526	0.017576586	-0.010730781	-0.00336634	-0.019806469	0.015083779	0.042757224	0.028701935	-0.015735291	-0.012274433	-0.0035983324	-0.011938848	0.014693473	0.019199323	-0.035491228	0.015788164	0.017391149	-0.0078072175	-0.036594868	-0.009401631	-0.04252274	0.037132334	0.037500072	0.026582684	0.0064289197	0.03871664	-0.014924072	0.024138834	-0.047698677	-0.04898275	0.018130135	-0.02318356	0.016386036	0.015912425	0.011949431	-0.041343044	-0.036196243	-0.033499733	-0.004260827	-0.025136102	0.0081082955	-0.030498385	0.020713102	-0.033236254	0.03246217	-0.019437278	-0.036912512	0.008734442	-0.032032646	-0.016208459	0.013627175	0.032409403	-0.043809857	-0.034008373	-0.04909524	0.019254472	0.022006046	0.020803701	-0.03747605	0.008412205	0.023944367	0.01596446	-0.04586581	-0.025690902	0.02967367	-0.040499352	-0.04598837	0.021856215	0.04329716	-0.028410494	-0.03512021	0.04283898	-0.02096622	0.045649398	-0.012291145	-0.03297521	0.0044942982	-0.032088984	-0.036821663	0.040550534	0.028869677	0.048349928	0.01569276	-0.037186373	-0.018995536	-0.0008568764	0.0019918084
0.017834771	-0.00024542958	-0.04173393	0.009201299	-0.0152673125	0.036991898	-0.044993687	-0.012223769	-0.005039405	-0.0049414523	0.048625138	-0.034897972	-0.014531992	0.04960407	-0.04733292	-0.0041808374	0.017798807	0.010543775	-0.020611787	0.020784985	0.049746957	0.032029416	0.026450668	0.01748887	0.034610163	-0.0007126443	0.043447737	0.04915439	0.0215269	-0.033818543	-0.010403227	0.027375009	-0.035389315	-0.033035792	0.008248389	-0.0037633292	-0.015244711	0.033698905	-0.03230548	0.027130377	0.019290913	-0.041161776	-0.015697502	0.03499193	0.02993213	0.026844952	-0.02441417	-0.009422015	-0.047704708	-0.006701898	-0.00039619207	-0.0028537512	-0.029549194	0.012084831	0.046983805	-0.022043908	0.0031985864	-0.019488096	-0.02179792	-0.040976	-0.012396943	-0.038338803	0.03144927	0.010790087	-0.03867476	-0.009749424	0.0057515875	0.007402897	0.020681392	0.049094047	0.012077369	0.045732986	0.033250336	0.031792905	-0.02384088	0.030389693	0.049039032	0.030864906	0.045852374	-0.0070412643	0.019758116	0.019807529	0.03246284	-0.04490253	0.014149476	0.042330276	-0.014366627	0.043940786	-0.03888396	-0.018706761	0.04516456	0.02293292	0.019611012	-0.022115875	-0.04362587	0.021860946	0.012814466	-0.020659506	-0.028013242	-0.008605003	0.0072027333	-0.012930237	-0.04550724	-0.039478898	-0.026623905	-0.029507566	0.04174081	-0.00040952116	0.030826453	-0.041466165	-0.03775996	0.030131672	0.034329426	0.004547715	0.010093309	-0.0068550818	-0.0044619925	-0.004166484	0.02438103	0.0032992251	0.01214429	-0.023142958	-0.00545007	-0.048010837	-0.022751916	-0.012551118	0.018522266	0.032879855
-0.20085424	0.19161747	-0.18690442	0.17799684	0.1979221	0.1373418	-0.18677965	-0.18191211	0.18570055	-0.19379257	-0.22256707	0.18367742	-0.18696953	0.18517977	0.20268603	0.16673988	-0.22538126	-0.17487338	-0.18413813	-0.22203182	0.21763834	0.19571824	-0.1720623	-0.19215204	-0.21081103	0.2180706	0.20135464	0.21543996	-0.21323021	-0.17279698	-0.19814424	0.1734686	-0.21082883	0.1866579	0.15837784	-0.19516067	-0.19360043	0.17710382	0.21156561	0.19917403	-0.20678473	-0.2246832	-0.21633945	-0.19935854	-0.13867454	0.19373469	-0.18440582	-0.20606983	-0.19061016	-0.15788406	0.069602326	0.19353692	0.10388351	-0.18773822	-0.16661271	-0.22223602	0.20916265	0.19360563	0.22383304	0.20011768	-0.19514175	-0.20542936	-0.21651863	0.18040659	-0.18449719	0.18278433	-0.21486239	-0.049611177	0.20587973	-0.18864551	-0.19507529	-0.16943893	0.22868928	0.197477	-0.19469322	-0.18824781	0.2029064	0.19907618	0.19692974	0.15772758	-0.21401705	0.21675158	-0.19289683	-0.21529165	0.18660769	0.20718607	0.19145639	0.17818342	0.21721658	0.17147973	-0.107774444	0.20398737	0.199453	0.21251029	-0.18758471	-0.18583669	0.21030281	-0.1770233	-0.17402901	0.17671177	-0.131979	-0.19519855	0.15737264	0.22613339	-0.1423069	0.21300548	0.17671186	-0.17828308	-0.20498863	0.2021043	-0.198856	-0.17665842	0.1785263	0.1725388	-0.20008452	0.22228259	0.18916467	0.18875568	-0.20775951	-0.16856417	-0.19964752	-0.21176405	0.2156575	-0.19644888	-0.17757374	0.2125775	0.18728691	-0.12183312
0.2029129	-0.17378774	-0.18371175	0.21898393	-0.1822014	-0.18849473	-0.18829897	0.18321633	0.1620046	-0.17043129	0.19561721	-0.1794658	-0.21594158	0.09074317	-0.20391811	0.18273826	0.14860396	-0.17871	-0.16415507	0.17144103	0.20172372	0.19511028	0.18406378	0.1824465	-0.2082925	-0.20981072	0.20075631	-0.20659514	0.18273431	0.20033251	-0.19761626	-0.1942931	0.19882394	-0.15558007	-0.19606528	-0.18801033	0.20103282	-0.18397526	-0.19274631	0.1691665	-0.19289152	0.18165384	-0.18988581	0.19939853	-0.15562983	0.21139163	-0.15440136	0.17802256	0.16353974	-0.20080426	0.19294749	-0.19278167	0.20702085	0.13213697	0.15814896	0.20020498	0.1822889	0.19042367	0.17652725	0.17870332	-0.21103598	-0.18280905	0.2072223	-0.21286175	0.18166311	-0.14067446	-0.21499111	0.21749793	-0.18826285	0.1874182	-0.17335235	-0.19029172	-0.18064283	-0.1944901	0.18016738	0.17920761	-0.17794032	-0.18340899	-0.19413133	-0.19338533	-0.1945807	-0.18385819	0.19171546	0.16919133	-0.18732828	0.19470964	-0.20591043	0.1682133	-0.18775012	-0.18644452	-0.19710448	0.18630524	-0.1946627	0.19584075	-0.20091665	-0.17766163	-0.1922567	0.20181404	-0.20506267	-0.17628361	0.17635031	-0.19742249	0.179273	0.19457868	-0.10138153	-0.18160002	-0.19765632	0.16612642	0.18425366	0.1968436	-0.1794286	0.110161826	0.18859215	0.092494614	-0.18639734	0.21036237	-0.17613712	0.1826894	-0.19146109	0.17849062	0.18157814	0.19605102	0.18598247	0.18773323	-0.20265432	-0.17883758	-0.14677955	0.17591155
-0.0054734126	0.0018198118	0.048145223	-0.02926203	0.035798136	-0.045221653	-0.009741284	-0.03480599	0.014657799	0.045826305	0.0037269592	-0.042232465	0.04354688	-0.03038441	0.012593914	-0.006802775	0.039819766	-0.04833181	0.031290222	-0.025095118	0.042336095	-0.0065031163	0.011572935	-0.031917453	-0.013904154	0.026761245	-0.04243177	0.03285755	0.03249922	0.024128344	0.000120960176	-0.029623652	0.04389446	-0.023173451	0.011522673	0.010625221	0.0442232	0.021498892	-0.0358387	0.020044852	0.012007248	0.005359888	0.032918286	0.041562047	0.0016856901	-0.035078146	0.0039631017	0.03715727	-0.01489513	0.022501957	0.036883745	-0.02295214	-0.01320963	-0.03777548	-0.03710408	0.024943504	-0.00028746203	-0.049959447	-0.039841186	-0.0014394894	0.008833516	0.032252017	0.04779463	0.009976886	-0.030104412	0.04853222	-0.04093076	-0.04018457	0.022752237	0.01597425	-0.037497677	0.041834567	0.02955601	-0.003318049	-0.027788414	0.0031134486	-0.0095279105	-0.011964105	0.034111265	0.02039862	-0.013824977	0.007619977	0.042799238	0.026211906	0.026641633	-0.015809428	-0.026401365	0.008630514	-0.023237253	-0.013413418	0.01738571	0.031445514	0.029776696	0.0150987245	0.03169589	-0.0051484928	-0.01601521	0.033429656	0.026481021	-0.029509414	0.04004539	0.034815323	0.025049161	0.02039231	0.021521453	0.034017373	0.04887252	0.03972136	0.008798946	0.028081957	-0.0037129521	-0.0057169087	0.01990671	0.03908253	-0.00077794865	-0.026909089	-0.0150555745	0.015981976	-0.020750225	0.037339877	-0.035457443	0.046285156	-0.021066321	-0.0054251775	-0.02745223	0.018929433	-0.009071529	-0.046392538
